"business_id","name","address","city","state","latitude","longitude","phone_number"
"FA0001943","SUPER BURRITO & TAQUERIA","90 W COURT ST","Woodland","CA",38.6788891,-121.7875992,"+15306665499"
"FA0014927","SUSHI AVENUE #1","157 MAIN ST","Woodland","CA",38.6780348,-121.7808714,"+15306625479"
"FA0014922","SUSHI AVENUE #2","409 MACE BLVD","Davis","CA",38.549944,-121.6958004,"+15307536690"
"FA0014928","SUSHI AVENUE #3","1414 E COVELL BLVD","Davis","CA",38.5609464,-121.7330972,"+15307503800"
"FA0014929","SUSHI AVENUE #4","2000 TOWN CENTER PLZ","West Sacramento","CA",38.5509925,-121.5353564,"+19163758700"
"FA0001975","SUSHI UNLIMITED LLC","620 W COVELL BLVD","Davis","CA",38.5603278,-121.7567594,"+15307582108"
"FA0016084","SWEET & SHAVERY","210 E ST","Davis","CA",38.5436788,-121.7409327,"+19255484506"
"FA0001691","SYMPOSIUM RESTAURANT","1620 E 8TH ST","Davis","CA",38.5527071,-121.7311701,"+15307563850"
"FA0003184","TACO BELL #19527","411 PIONEER AVE","Woodland","CA",38.6758872,-121.7464568,"+15306697198"
"FA0001130","TACO BELL #28751","850 HARBOR BLVD","West Sacramento","CA",38.5776216,-121.5490945,"+19168714399"
"FA0014580","TACO BELL #28754","2246 LAKE WASHINGTON BLVD","West Sacramento","CA",38.5573404,-121.5398679,"+12095296802"
"FA0001936","TACO BELL #28844","208 W MAIN ST","Woodland","CA",38.6780343,-121.7937525,"+15306611642"
"FA0001935","TACO BELL #290","425 G ST","Davis","CA",38.5468511,-121.7400763,"+15307584172"
"FA0016117","TACO BELL #29423-WINTERS","703 MATSUMOTO LN","Winters","CA",38.5249065,-121.9708017,"+15307952844"
"FA0001937","TACO BELL #3205","4811 CHILES RD","Davis","CA",38.5509406,-121.6938989,"+17075571198"
"FA0011012","TACO BELL#28753","776 IKEA CT","West Sacramento","CA",38.5908568,-121.5509478,"+19163742711"
"FA0017812","TACOS 911","71 ELM ST","Woodland","CA",38.6826865,-121.7756127,"+15309085380"
"FA0005250","TACOS EL JALISCIENCE INC","1231 E MAIN ST","Woodland","CA",38.6774383,-121.7642985,"+15306697826"
"FA0013999","TACOS EL PAISANO","1392 E MAIN ST","Woodland","CA",38.6769537,-121.7567198,"+19168035243"
"FA0016348","TAKO BBQ","400 G ST","Davis","CA",38.5464028,-121.7395012,"+19169524113"
"FA0005937","TAN'S RESTAURANT","265 CALIFORNIA ST","Woodland","CA",38.680038,-121.7885603,"+15306613888"
"FA0001308","TAQUERIA AY JALISCO","900 JEFFERSON BLVD","West Sacramento","CA",38.5757142,-121.5251841,"+19163727116"
"FA0015551","TAQUERIA EL BURRITO II,  A CALIFORNIA CORPORATION","223 F ST","Davis","CA",38.5441641,-121.7405582,"+15307561606"
"FA0003621","TAQUERIA GUADALAJARA - DAVIS","640 W COVELL BLVD","Davis","CA",38.5597532,-121.7568926,"+15302974000"
"FA0001947","TAQUERIA GUADALAJARA - WDLD","6 W COURT ST","Woodland","CA",38.6788566,-121.7843071,"+15306680628"
"FA0005678","TAQUERIA GUADALAJARA GRILL","417 MACE BLVD","El Macero","CA",38.5496847,-121.6960216,"+15307536100"
"FA0016622","TAQUERIA LA KORA","1264 E GIBSON RD SUITE 514","Woodland","CA",38.6608717,-121.7627486,"+15304026575"
"FA0001765","TAQUERIA OF DAVIS","505 1/2 L ST","Davis","CA",38.5433343,-121.7419191,""
"FA0017411","TARAD THAI MARKET","920 3RD ST","Davis","CA",38.5450139,-121.7373692,"+15307462080"
"FA0006672","TARGET  STORE  #2268","2005 TOWN CENTER PL","West Sacramento","CA",38.549322,-121.5364082,"+19163840977"
"FA0010094","TARGET  STORE #2455","4601 2ND ST","Davis","CA",38.5539679,-121.6998843,"+15307610126"
"FA0011591","TARGET STORE  #2408 - FOOD","2185 BRONZE STAR DR","Woodland","CA",38.6726765,-121.7251599,"+15306654148"
"FA0013571","TASTE OF THAI","301 G ST","Davis","CA",38.5450242,-121.7395852,"+19165319519"
"FA0005890","TEA LIST","222 D ST","Davis","CA",38.5439551,-121.7419751,""
"FA0015581","TEABO CAFE","2191 COWELL BLVD","Davis","CA",38.5410069,-121.7237509,""
"FA0016838","TEMPLE COFFEE","239 G ST","Davis","CA",38.5446831,-121.7393994,"+19164541282"
"FA0013875","THAI CANTEEN","117 E ST","Davis","CA",38.542498,-121.7410692,"+19164106349"
"FA0003826","THAI NAKORN","424 G ST","Davis","CA",38.5468698,-121.7396137,"+15307587775"
"FA0017963","THAI PEPPER","808 MAIN ST","Woodland","CA",38.6772429,-121.7702747,"+15306689364"
"FA0003546","THAI RECIPES RESTAURANT","132 E ST","Davis","CA",38.5427886,-121.7406041,"+15307592099"
"FA0017212","THE BLACK PEARL  AT VELOCITY ISLAND PARK","755 N EAST ST","Woodland","CA",38.698213,-121.767579,""
"FA0015069","THE BURGER SALOON","601 MAIN ST","Woodland","CA",38.6777234,-121.7729666,"+15306682747"
"FA0001175","THE DUMPLING HOUSE & LONDON FISH 'N CHIPS","129 E ST","Davis","CA",38.542679,-121.741271,"+15307537210"
"FA0002656","THE ELEPHANT SHACK","39492 KENTUCKY AVE","Woodland","CA",38.6919305,-121.7706686,"+15306662266"
"FA0017748","THE GOOD SCOOP","130 G ST","Davis","CA",38.5434936,-121.7386109,"+14104566666"
"FA0001675","THE GRADUATE","805 RUSSELL BLVD","Davis","CA",38.5472713,-121.7597251,"+15307584723"
"FA0008951","THE HABIT BURGER GRILL","500 1ST ST","Davis","CA",38.5411191,-121.7409417,"+15307577485"
"FA0002161","THE HOTDOGGER - DAVIS","129 E ST","Davis","CA",38.542679,-121.741271,"+15307536291"
"FA0016725","THE LODGE @ ODD FELLOWS HALL","415 2ND ST","Davis","CA",38.5432277,-121.7426704,"+15307584940"
"FA0016395","THE MAPLES","40162-4 BEST RANCH RD","Woodland","CA",38.718854,-121.761536,""
"FA0005432","THE OLD TEAHOUSE","825 RUSSELL BLVD","Davis","CA",38.5472793,-121.7604533,"+15302975150"
"FA0011024","THE PEPPER PEDDLER","965 OLIVE DR","Davis","CA",38.5401063,-121.7397927,"+15304005507"
"FA0014121","THE SAVORY CAFE","722 MAIN ST","Woodland","CA",38.6774225,-121.7709409,"+15306684009"
"FA0016366","THE SCOOP FROZEN YOGURT SHOP","11 MAIN ST","Winters","CA",38.5217565,-121.9691753,"+19257881721"
"FA0001969","TIENDA DELICIOUS","44 MAIN ST","Winters","CA",38.521429,-121.9700126,"+15307952680"
"FA0001506","TIMOTHY'S BAKERY","422 MAIN ST","Woodland","CA",38.6774769,-121.7754992,"+15306616044"
"FA0017359","TOGO'S","361 W MAIN ST","Woodland","CA",38.6774014,-121.8007856,"+19165211161"
"FA0002671","TOGO'S EATERY","2455 W CAPITOL AVE","West Sacramento","CA",38.5785382,-121.5436439,"+19163758646"
"FA0002168","TOGO'S EATERY","1411 W COVELL BLVD","Davis","CA",38.5624193,-121.7657087,"+15307502625"
"FA0001613","TOMAT'S CALIFORNIA CUISINE","1123 W GRANT AVE","Winters","CA",38.5198211,-121.9851176,"+15307953404"
"FA0016680","TOMAT'S RESTAURANT - CATERING","1123 W GRANT AVE","Winters","CA",38.5198211,-121.9851176,"+15307953404"
"FA0017856","TOP HIMALAYA RESTAURANT","1837 E GIBSON RD","Woodland","CA",38.6641596,-121.741896,"+15306680928"
"FA0013277","TRADER JOE'S #182","885 RUSSELL BLVD","Davis","CA",38.5467477,-121.7614797,"+16265993700"
"FA0006086","TRAMNUSS INC","333 MACE BLVD","Davis","CA",38.5568643,-121.6947714,"+15307472000"
"FA0010005","TREASURE DRAGON","1810 E MAIN ST","Woodland","CA",38.6769219,-121.7372907,"+19167123278"
"FA0015265","TREAT AMERICA","830 STILLWATER RD","West Sacramento","CA",38.589827,-121.559645,""
"FA0014117","TRES HERMANAS COCINA MEXICANA","805 2ND ST","Davis","CA",38.5438964,-121.7384478,"+19169474379"
"FA0010113","TSUKI SUSHI","2210 LAKE WASHINGTON BLVD","West Sacramento","CA",38.554007,-121.53815,"+19166285708"
"FA0013337","TURKOVICH FAMILY WINES-REST","304 RAILROAD AVE","Winters","CA",38.5221026,-121.9691527,""
"FA0010872","UNCLE VITO'S SLICE OF NY","524 2ND ST","Davis","CA",38.5430278,-121.7412288,"+15307583000"
"FA0009494","UNITED TRAVEL PLAZA - FOOD","29770 CR 8","Dunnigan","CA",38.861535,-121.955938,"+15307243388"
"FA0005983","UNIVERSITY COVENANT CHURCH","315 MACE BLVD","Davis","CA",38.5578337,-121.6949735,""
"FA0015549","UNIVERSITY OF BEER","615 3RD ST","Davis","CA",38.5448546,-121.740642,"+15302048955"
"FA0014561","UNIVERSITY PARK INN - FOOD","1111 RICHARDS BLVD","Davis","CA",38.5401888,-121.7383799,"+15307560910"
"FA0001511","UPPER CRUST BAKING CO","965 OLIVE DR","Davis","CA",38.5401063,-121.7397927,"+15308488219"
"FA0017488","UVAGGIO","703 MAIN ST","Woodland","CA",38.6774626,-121.7715827,"+15305548534"
"FA0002011","VALLEY WINE CO","417 G ST","Davis","CA",38.5467467,-121.740103,"+15307589463"
"FA0001176","VARIETY DONUTS - W SACRAMENTO","816 HARBOR BLVD","West Sacramento","CA",38.5782911,-121.5487166,"+19163710295"
"FA0015571","VENERA'S HEALTHY FOOD, BAKERY AND MORE INC","2927 W CAPITOL AVE","West Sacramento","CA",38.5784151,-121.5495126,"+19167990544"
"FA0001250","VETERANS MEMORIAL","203 E 14TH ST","Davis","CA",38.5564614,-121.7477302,"+15307563747"
"FA0017200","VF ICE CREAM","1264 E GIBSON RD C-303","Woodland","CA",38.6608717,-121.7627486,"+12094172723"
"FA0002341","VFW  POST #1985","345 W KENTUCKY AVE","Woodland","CA",38.692389,-121.799284,"+15306689930"
"FA0001401","VIENTIANE THAI CUISINE TO GO","1001 JEFFERSON BLVD","West Sacramento","CA",38.5752417,-121.5238581,""
"FA0001524","VILLAGE BAKERY","814 2ND ST","Davis","CA",38.5436899,-121.7385012,"+15307502255"
"FA0011409","VILLAGE PIZZA & GRILL","403 G ST","Davis","CA",38.5463174,-121.7400016,"+15307500100"
"FA0002144","VINCE'S RESTAURANT","140 W MAIN ST","Woodland","CA",38.6781149,-121.7907866,"+15306666049"
"FA0003367","VINCE'S RISTORANTE","840 HARBOR BLVD","West Sacramento","CA",38.5782508,-121.5493546,"+19163716395"
"FA0013677","VINI WINE BAR","611 2ND ST","Davis","CA",38.5434333,-121.7406582,""
"FA0016662","VOLUME SERVICES DBA CLASSIQUE CATERING","1100 14TH ST","Sacramento","CA",38.5781732,-121.4877227,"+19164461215"
"FA0001627","W SAC MOOSE #1762","3240 JEFFERSON BLVD","West Sacramento","CA",38.538477,-121.551557,"+19163719684"
"FA0001722","W SAC SENIOR CENTER - ENP","664 CUMMINS WY","West Sacramento","CA",38.593791,-121.5172,""
"FA0003254","WALGREEN'S #4107","10 W MAIN ST","Woodland","CA",38.6780798,-121.7845881,"+15306688390"
"FA0004892","WALGREENS #4198","1351 W CAPITOL AVE","West Sacramento","CA",38.5804434,-121.5254527,"+19163713801"
"FA0003106","WALMART #2190","1720 E MAIN ST","Woodland","CA",38.6754298,-121.7410046,"+15306681060"
"FA0015378","WALMART #5606","1250 E GIBSON RD","Woodland","CA",38.6608895,-121.7627004,"+15304068753"
"FA0015517","WALMART MARKET #4127","215 CALIFORNIA ST","Woodland","CA",38.680885,-121.78788,"+15306654638"
"FA0006482","WALMART SUPERCENTER #3652","755 RIVERPOINT CT","West Sacramento","CA",38.5873369,-121.5500372,"+19163732200"
"FA0000409","WAYSIDE MARKET","9696 LOCUST ST","Knights Landing","CA",38.795924,-121.723142,"+15307356234"
"FA0016764","WEST SAC SPORTS BAR & GRILL","3340 JEFFERSON BLVD","West Sacramento","CA",38.5364622,-121.5529056,"+15309136187"
"FA0000180","WEST SAC TRUCK STOP","4790 W CAPITOL AVE","West Sacramento","CA",38.5761245,-121.5755198,"+19163710454"
"FA0002038","WEST SACRAMENTO EARLY COLLEGE PREP","1504 FALLBROOK","West Sacramento","CA",38.5707074,-121.5331988,"+19163757680"
"FA0008581","WESTERN YOLO GRANGE","16787 FOREST AVE","Guinda","CA",38.8283511,-122.1940362,"+15307963371"
"FA0013299","WESTLAKE  MARKET","1260 LAKE BLVD","Davis","CA",38.5539717,-121.7868437,"+15307921633"
"FA0002096","WHITEHEAD ELEM SCHOOL","624 W SOUTHWOOD DR","Woodland","CA",38.6698189,-121.794558,"+15306622824"
"FA0003080","WHITEWATER ADVENTURES","CR 40 OFF HWY 16","Rumsey","CA",38.8882322,-122.2374749,"+19166439847"
"FA0001091","WHITEY'S JOLLY KONE","1300 JEFFERSON BLVD","West Sacramento","CA",38.5718895,-121.5238944,"+19163713605"
"FA0015014","WHOLE FOODS MARKET - DAVIS","500 FIRST ST","Davis","CA",38.5411191,-121.7409417,"+15307502266"
"FA0015934","WICKED WEST PIZZA &  BBQ","771 IKEA CT","West Sacramento","CA",38.5895365,-121.5501258,"+19169051111"
"FA0012798","WICKED WEST PIZZA & BBQ","3160 JEFFERSON BLVD","West Sacramento","CA",38.5399013,-121.5497815,"+19165720572"
"FA0017226","WICKED WEST PIZZA & BBQ - CATERING","3160 JEFFERSON BLVD","West Sacramento","CA",38.5399013,-121.5497815,"+19165720572"
"FA0001407","WIENERSCHNITZEL #433","103 W MAIN ST","Woodland","CA",38.677113,-121.7891213,"+15306627978"
"FA0014236","WIENERSCHNITZEL #809","750 HARBOR BLVD","West Sacramento","CA",38.5795356,-121.5494736,"+19163710400"
"FA0013039","WILD WINGS GOLF COURSE - FOOD","18540 WILD WINGS DR","Woodland","CA",38.6785157,-121.7732971,"+15306614720"
"FA0003679","WILDHORSE GOLF CLUB","2323 ROCKWELL DR","Davis","CA",38.573359,-121.719193,"+15307534900"
"FA0002141","WILLOW OAK GROCERY - FOOD","37030 HWY 16","Woodland","CA",38.6780563,-121.8205671,"+15306625282"
"FA0016322","WINDS OF CHANGE HOUSE","113 D ST","Davis","CA",38.5422013,-121.7421759,""
"FA0016487","WINGS + +","1259 MERKLEY AVE","West Sacramento","CA",38.5796749,-121.5245619,"+19168333581"
"FA0017623","WINGSTOP","9 MAIN ST","Woodland","CA",38.6784604,-121.783461,""
"FA0015544","WINGSTOP","408 G ST","Davis","CA",38.5464754,-121.7395175,"+15307554700"
"FA0013556","WINGSTOP RESTAURANT","763 IKEA CT","West Sacramento","CA",38.5896314,-121.5510354,""
"FA0001720","WINTERS COMMUNITY CTR - ENP","201 RAILROAD AVE","Winters","CA",38.5211586,-121.968124,"+15307954233"
"FA0016145","WINTERS COUNTRY MARKET","3 GRANT AVE","Winters","CA",38.5251303,-121.9712295,"+17076851429"
"FA0002485","WINTERS FOOD MART","192 E GRANT ST","Winters","CA",38.526791,-121.964951,"+15307953935"
"FA0014691","WINTERS GATEWAY INC","701 MATSUMOTO LN","Winters","CA",38.5249065,-121.9708017,"+19162051537"
"FA0002073","WINTERS HIGH SCHOOL","101 GRANT AVE","Winters","CA",38.5252296,-121.9727337,"+15307956710"
"FA0002072","WINTERS MIDDLE SCHOOL","425 ANDERSON ST","Winters","CA",38.528194,-121.979043,"+15307956130"
"FA0005624","WINTERS PRESCHOOL","200 BAKER ST","Winters","CA",38.522445,-121.973631,"+15307956100"
"FA0001020","WOK OF FLAME","417 MACE BLVD","Davis","CA",38.5496847,-121.6960216,"+15307530888"
"FA0005625","WOLFSKILL CONTINUATION SCHOOL","200 BAKER ST","Winters","CA",38.522445,-121.973631,""
"FA0001329","WOODLAND BPO ELKS #1299","500 BUSH ST","Woodland","CA",38.6763055,-121.7743431,"+15306629138"
"FA0001795","WOODLAND CHEVRON - FOOD","1592 E MAIN ST","Woodland","CA",38.6767171,-121.7473537,"+15306663117"
"FA0010508","WOODLAND GAS PLAZA - FOOD","454 N EAST ST","Woodland","CA",38.6905118,-121.7648372,"+15306620632"
"FA0005597","WOODLAND JOINT USD FOOD WAREHOUSE","902 COLLEGE ST","Woodland","CA",38.6690186,-121.7748486,"+15306620201"
"FA0010554","WOODLAND MEDICAL OFFICE BLDG","632 W GIBSON RD","Woodland","CA",38.6640404,-121.7947206,"+15306661631"
"FA0001721","WOODLAND SENIOR CTR - ENP","2001 EAST ST","Woodland","CA",38.6537944,-121.7641561,"+15306680974"
"FA0001816","WOODSTOCK'S PIZZA","219 G ST","Davis","CA",38.5441895,-121.7393313,"+15307572525"
"FA0016377","YAKITORI YUCHAN","109 E ST","Davis","CA",38.5423987,-121.741019,""
"FA0015174","YETI RESTAURANT","234 E ST","Davis","CA",38.5442745,-121.7410418,"+15307470123"
"FA0011929","YOCHA-DE-HE GOLF CLUB - FOOD","1445 HWY 16","Brooks","CA",38.7769122,-122.1722077,"+15307963118"
"FA0006708","YOLO BERRY YOGURT","316 C ST","Davis","CA",38.5447745,-121.7435322,"+17073288192"
"FA0002130","YOLO CO JUVENILE HALL","2800 E GIBSON RD","Woodland","CA",38.6626163,-121.7287406,"+15306668011"
"FA0000448","YOLO FLIERS CLUB","17980 CR 94B","Woodland","CA",38.619588,-121.876902,"+15306620281"
"FA0001196","YOLO FOOD BANK","1244 FORTNA AVE","Woodland","CA",38.6894451,-121.7617002,"+15306680690"
"FA0009643","YOLO FRUIT STAND - FOOD","46710 CR 32 B","Davis","CA",38.546963,-121.8032751,"+15307537579"
"FA0002248","YOLO MINI MARKET","14212 1ST ST","Yolo","CA",38.732639,-121.806403,"+15306627077"
"FA0002098","ZAMORA ELEMENTARY SCHOOL","1716 COTTONWOOD ST","Woodland","CA",38.658128,-121.794707,""
"FA0001567","ZAMORA SHELL & MINI MART","9920 CR 99W","Zamora","CA",38.7950113,-121.8784267,"+15306625551"
"FA0001583","ZEN TORO JAPANESE BISTRO & SUSHI","132 E ST","Davis","CA",38.5427886,-121.7406041,"+15307530154"
"FA0002649","ZIA'S DELICATESSEN","616 3RD ST","Davis","CA",38.5443879,-121.7407332,"+15307507870"
"FA0002146","ZITIO","11 EAST ST","Woodland","CA",38.6843869,-121.7653044,"+15306660065"
"FA0016510","ZOCALOS RESTAURANT","1801 CAPITOL AVE","Sacramento","CA",38.574304,-121.4835962,"+19164410303"
"FA0017579","ZUMA POKE","730 3RD ST","Davis","CA",38.5448566,-121.7395591,"+19165312603"
