"business_id","name","address","city","state","postal_code","latitude","longitude"
6509,"TACO BELL #31447","7123 VILLAGE PKWY","Dublin","CA","94568",37.70914827,-121.92632322
6510,"TACO BELL #3247","40660 GRIMMER BLVD","Fremont","CA","94538",0,0
6511,"TACO BELL","34525 ALVARADO NILES RD","Union City","CA","94587",37.58645862,-122.02101946
6512,"TACO BELL","37236 FREMONT BLVD","Fremont","CA","94536",37.55922985,-122.0089963
6513,"TACO BELL #3735","3535 35TH AVE","Oakland","CA","94602",37.79322341,-122.20158384
6514,"TACO BELL #3820","5684 THORNTON AVE","Newark","CA","94560",37.54032642,-122.02780891
6515,"TACO BELL #3908","985 E STANLEY BLVD","Livermore","CA","94550",37.67842372,-121.78466183
6516,"TACO BELL","4001 SANTA RITA RD","Pleasanton","CA","94588",37.69767785,-121.87474037
6517,"TACO BELL #410","6900 BANCROFT AVE","Oakland","CA","94602",37.76632154,-122.17752904
6518,"TACO BELL #4448","630 HEGENBERGER RD","Oakland","CA","94621",37.74592758,-122.1959237
6519,"TACO BELL","5400 SUNOL BLVD","Pleasanton","CA","94566",37.65044845,-121.88039153
6520,"TACO BELL #554","20925 REDWOOD RD","Castro Valley","CA","94546",37.6931086,-122.07395227
6521,"TACO BELL","6030 JOHNSON DR","Pleasanton","CA","94588",37.70123603,-121.91671388
6522,"TACO BELL","7123 VILLAGE PKWY","Dublin","CA","94568",37.7091433,-121.92631009
6523,"TACO BELL #896","635 SAN PABLO AVE","Albany","CA","94706",37.8937638,-122.3000427
6524,"TACO BELL #920986","797 MARINA BLVD","San Leandro","CA","94579",37.71354408,-122.15932452
6525,"TACO BELL @ CSUEB","25800 CARLOS BEE BLVD","Hayward","CA","94542",24.77590859,175.31719973
6526,"TACO BELL EXPRESS #15259","4526 LAS POSITAS RD","Livermore","CA","94550",37.69579669,-121.74171047
6527,"TACO BELL EXPRESS #16104","39080 ARGONAUT WAY","Fremont","CA","94538",37.54466364,-121.98932996
6528,"TACO BELL EXPRESS #9422","15099 HESPERIAN BLVD A","San Leandro","CA","94578",37.70194174,-122.13001006
6529,"TACO BRAVO","43472 GRIMMER BLVD","Fremont","CA","94538",37.51006365,-121.96348144
6530,"TACO GRILL","3340 E 12TH #11  ST","Oakland","CA","94601",37.77625532,-122.22423556
6531,"TACO'S ROMO","905 BLUEBELL DR","Livermore","CA","94551",37.70584908,-121.74001412
6532,"TACOS URUAPAN","29950 HUNTWOOD AVE","Hayward","CA","94544",37.6219408,-122.0571016
6533,"TACOS Y TAMALES LA OAXAQUENA","2608 MARKET ST","Oakland","CA","94607",37.81729497,-122.27761446
6534,"TACOTITLAN","4730 INTERNATIONAL BLVD","Oakland","CA","94601",37.77064199,-122.21120244
6535,"TADAMASA RAMEN","34672 ALVARADO NILES RD","Union City","CA","94587",37.58684382,-122.01980804
6536,"TAGGART'S LIQUORS","2091 DOOLITTLE DR","San Leandro","CA","94577",0,0
6537,"TAHAL'S GROCERY OUTLET","27937 MANON AVE","Hayward","CA","94544",37.63401003,-122.06689912
6538,"TAIPEI CAFE","46847 WARM SPRINGS BLVD","Fremont","CA","94539",37.48501659,-121.92671833
6539,"TAI SHAN CAFE","337 8TH ST","Oakland","CA","94607",37.79918776,-122.27122802
6540,"TAIWAN BENTO","412 22ND ST","Oakland","CA","94612",37.81072956,-122.26579824
6541,"TAIWANESE CUISINE","4161 CUSHING PKWY","Fremont","CA","94538",37.49048039,-121.94990247
6542,"TAIZ MARKET","874 85TH AVE","Oakland","CA","94621",37.74842909,-122.18672129
6543,"TAJ E CHAAT","39497 FREMONT BLVD","Fremont","CA","94538",37.54494141,-121.98120855
6544,"TAKARA SUSHI","5897 99 COLLEGE AVE","Oakland","CA","94618",37.84705308,-122.25211254
6545,"TAKE 5","1221 BROADWAY","Oakland","CA","94621",37.80335716,-122.27181226
6546,"TAKE 5","360 22ND ST","Oakland","CA","94612",37.81067624,-122.26548018
6547,"TAKE IT EASY RESTAURANT","351 17TH ST","Oakland","CA","94612",37.80569374,-122.26733406
6548,"TA-KE SUSHI RESTAURANT","357 GRAND AVE","Oakland","CA","94610",37.80888862,-122.25542839
6549,"TALCO'S COCTAIL LOUNGE","9348 INTERNATIONAL BLVD","Oakland","CA","94603",37.74789778,-122.1730978
6550,"TAMALES EMELYN","4509 FOOTHILL BLVD","Oakland","CA","94601",37.77401894,-122.21044606
6551,"TAMALES UNICOS DE CUERNAVACA","5751 MARKET ST","Oakland","CA","94608",37.84195939,-122.27451975
6552,"TAMARINDO ANTOJERIA MEXICANA","468 8TH ST","Oakland","CA","94607",37.80073343,-122.27509637
6553,"TAMBO RESTAURANT","1410 14 JEFFERSON ST","Oakland","CA","94612",37.80639108,-122.27435187
6554,"TANA MARKET","1301 INTERNATIONAL BLVD","Oakland","CA","94606",37.78934284,-122.24604754
6555,"TANDOORI-N-CURRY","40559 FREMONT BLVD","Fremont","CA","94538",0,0
6556,"TANDOOR INDIA RESTAURANT","27167 MISSION BLVD","Hayward","CA","94544",37.64507556,-122.06214898
6557,"TANDOORI PARADISE","225 W WINTON AVE","Hayward","CA","94544",0,0
6558,"TANDOORI PARADISE- AMIGOS TAQUERIA","225 W WINTON AVE","Hayward","CA","94544",37.65866948,-122.09564782
6559,"TANDOORI PIZZA","4060 GRAFTON ST","Dublin","CA","94568",37.7041045,-121.8656274
6560,"T AND T LIQUORS","8824 INTERNATIONAL BLVD","Oakland","CA","94621",37.75133247,-122.17564076
6561,"TANJIA INC","4905 TELEGRAPH AVE","Oakland","CA","94609",37.83541233,-122.26278698
6562,"TAN'S RESTAURANT/GOOD NEIGHBOR","35122 NEWARK BLVD","Newark","CA","94560",37.54989968,-122.04815136
6563,"TAO YUEN PASTRY","816 FRANKLIN ST","Oakland","CA","94607",37.79993947,-122.27238678
6564,"TAP 25","25 S LIVERMORE AVE #107","Livermore","CA","94550",37.68229112,-121.76870814
6565,"TAPIOCA EXPRESS","129 W JOAQUIN AVE","San Leandro","CA","94577",37.72276458,-122.15844652
6566,"TAPIOCA EXPRESS","1707 DECOTO RD","Union City","CA","94587",37.58739915,-122.02159842
6567,"TAPIOCA EXPRESS","1964 DRISCOLL RD","Fremont","CA","94539",37.54228633,-121.94718612
6568,"TAPIOCA EXPRESS","2306 ENCINAL AVE B","Alameda","CA","94501",37.76396115,-122.2474954
6569,"TAPIOCA EXPRESS","39185 CEDAR BLVD","Newark","CA","94560",37.52308106,-122.0040824
6570,"TAPIOCA EXPRESS","43421 CHRISTY ST","Fremont","CA","94538",37.50664544,-121.97340046
6571,"TAPSILOG EXPRESS","22554 FOOTHILL BLVD","Hayward","CA","94541",0,0
6572,"TAQUERIA AGUILILLA #1","26712 GADING RD A","Hayward","CA","94544",37.63908618,-122.08119546
6573,"TAQUERIA AGUILILLA","36601 NEWARK BLVD","Newark","CA","94560",37.53889124,-122.03314439
6574,"TAQUERIA ARANDAS","512 W TENNYSON RD","Hayward","CA","94544",37.63264344,-122.06694024
6575,"TAQUERIA AZTECA","7155 AMADOR PLAZA RD E","Dublin","CA","94568",37.70639802,-121.92871777
6576,"TAQUERIA CAMINO REAL","15568 HESPERIAN BLVD","San Lorenzo","CA","94580",37.68755596,-122.13005181
6577,"TAQUERIA CAMPOS","3659 FOOTHILL BLVD","Oakland","CA","94601",37.78039096,-122.2182457
6578,"TAQUERIA CONSUELITO","229 S VASCO RD","Livermore","CA","94551",37.70430325,-121.72144133
6579,"TAQUERIA DURANGO","3601 FOOTHILL BLVD","Oakland","CA","94601",37.78070352,-122.21857952
6580,"TAQUERIA EDUARDO II","1104 W TENNYSON RD D","Hayward","CA","94544",37.63131991,-122.0775251
6581,"TAQUERIA EL CRUZERO","1309 MACARTHUR BLVD","Oakland","CA","94602",37.80196918,-122.23121997
6582,"TAQUERIA EL FAROLITO","3646 INTERNATIONAL BLVD","Oakland","CA","94601",37.77547296,-122.22134076
6583,"TAQUERIA EL GALLO","6700 SANTA RITA RD B","Pleasanton","CA","94588",37.70020482,-121.87177366
6584,"TAQUERIA EL GORDO","2133 MARINA BLVD","San Leandro","CA","94577",37.70461144,-122.1807652
6585,"TAQUERIA EL GORDO","579 FLORESTA BLVD B","San Leandro","CA","94578",37.70162655,-122.14273444
6586,"TAQUERIA EL GRULLO","2630 FOOTHILL BLVD","Oakland","CA","94601",0,0
6587,"TAQUERIA EL MEZCAL","18502 HESPERIAN BLVD","San Lorenzo","CA","94580",37.67195784,-122.12198983
6588,"TAQUERIA EL MEZCAL","194 HARDER RD","Hayward","CA","94544",37.64957764,-122.07568885
6589,"TAQUERIA EL RINCONCITO CHILANGO","16496 E 14TH ST","San Leandro","CA","94578",37.69412425,-122.11266444
6590,"TAQUERIA EL TIO JUAN","2350 INTERNATIONAL BLVD","Oakland","CA","94601",37.78269563,-122.23471461
6591,"TAQUERIA EL TORERO","5801 INTERNATIONAL BLVD","Oakland","CA","94621",37.76576794,-122.20095806
6592,"TAQUERIA LA BARCA","2701 E 9TH ST","Oakland","CA","94601",37.77687777,-122.23439806
6593,"TAQUERIA LA BARCA MARKET","2701 E 9TH ST","Oakland","CA","94601",37.77687777,-122.23439806
6594,"TAQUERIA LA GLORIA","2301 E 27TH ST","Oakland","CA","94606",37.79333218,-122.22596927
6595,"TAQUERIA LA MEJOR","3411 HIGH ST","Oakland","CA","94619",37.78608468,-122.19729457
6596,"TAQUERIA LA PALMA","4171 MACARTHUR BLVD","Oakland","CA","94619",37.78931669,-122.19661508
6597,"TAQUERIA LAS COMADRES","2081 MOUNTAIN BLVD","Oakland","CA","94611",37.82750436,-122.21019377
6598,"TAQUERIA LAS VEGAS FREMONT","45401 FREMONT BLVD","Fremont","CA","94538",37.50561379,-121.95001778
6599,"TAQUERIA LA TITA","15 SOUTHLAND MALL","Hayward","CA","94545",37.65218693,-122.10448808
6600,"TAQUERIA LA TITA","2081 NEWPARK MALL","Newark","CA","94560",37.5283144,-122.00137059
6601,"TAQUERIA LIMON","39494 FREMONT BLVD","Fremont","CA","94538",37.54483589,-121.98093269
6602,"TAQUERIA LOS ARCOS","3359 FOOTHILL BLVD","Oakland","CA","94601",37.78304109,-122.2207385
6603,"TAQUERIA LOS GALLOS #I","35232 NEWARK BLVD","Newark","CA","94560",37.54947581,-122.04729925
6604,"TAQUERIA LOS GALLOS II","31081 MISSION BLVD","Hayward","CA","94544",37.62022113,-122.03609581
6605,"TAQUERIA LOS PERICOS","101 PELTON CENTER WAY","San Leandro","CA","94577",37.72293389,-122.15373935
6606,"TAQUERIA LOS PERICOS #4","24369 SOUTHLAND DR","Hayward","CA","94545",37.65293381,-122.10427952
6607,"TAQUERIA LOS PERICOS #5","1389 E 14TH ST","San Leandro","CA","94577",37.72413249,-122.15470151
6608,"TAQUERIA LOS PLEBES","5927 INTERNATIONAL BLVD","Oakland","CA","94601",37.76465536,-122.19860648
6609,"TAQUERIA LOS PORTALES #2","30200 INDUSTRIAL PKWY","Hayward","CA","94544",37.61011031,-122.06670382
6610,"TAQUERIA LOS PORTALES","36782 CEDAR BLVD","Newark","CA","94560",37.54417162,-122.02652991
6611,"TAQUERIA MAR Y TIERRA","754 W A ST","Hayward","CA","94541",37.6658936,-122.11442985
6612,"TAQUERIA MI JALISCO","1309 MACARTHUR BLVD","Oakland","CA","94602",37.80196422,-122.23120678
6613,"TAQUERIA RAMIRO & SONS","2321 ALAMEDA AVE","Alameda","CA","94501",0,0
6614,"TAQUERIA REYNOSO","3329 FOOTHILL BLVD","Oakland","CA","94601",37.78311347,-122.22094842
6615,"TAQUERIA SAN JOSE, INC.","3433 INTERNATIONAL BLVD","Oakland","CA","94601",37.77403453,-122.21841032
6616,"TAQUERIA SAN MARCOS","436 W HARDER RD","Hayward","CA","94544",37.64721018,-122.0912494
6617,"TAQUERIA SENAIDAS","150 W TENNYSON RD","Hayward","CA","94544",37.63393382,-122.06404515
6618,"TAQUERIA SINALOA","2138 INTERNATIONAL BLVD","Oakland","CA","94601",37.78479446,-122.23822218
6619,"TAQUERIA SOLESKA","30200 INDUSTRIAL PKWY","Hayward","CA","94544",37.61011031,-122.06670382
6620,"TAQUERIA VIVA MEXICO #2","1930 MAIN ST","Alameda","CA","94501",37.77800993,-122.29095308
6621,"TAQUERIA ZAPATA INC","39459 FREMONT BLVD","Fremont","CA","94538",37.54509717,-121.98152432
6622,"TARA'S ORGANIC ICE CREAM","349 MAIN ST","Pleasanton","CA","94566",37.65937284,-121.87646883
6623,"TARA'S ORGANIC ICE CREAM","4731 TELEGRAPH AVE","Oakland","CA","94609",37.83471996,-122.26297321
6624,"TARGET #1428","15555 E 14TH ST","San Leandro","CA","94578",37.70067118,-122.12382833
6625,"TARGET","1555 40TH ST","Oakland","CA","94601",37.77560285,-122.21669063
6626,"TARGET STARBUCKS","4300 LAS POSITAS RD","Livermore","CA","94551",24.84807747,175.3840452
6627,"TARGET STORE #2829","2700 5TH ST","Alameda","CA","94502",37.77156202,-122.28240604
6628,"TARGET STORES","4300 LAS POSITAS RD","Livermore","CA","94551",37.70117797,-121.74643852
6629,"TARGET STORES #T1422","39201 FREMONT BLVD","Fremont","CA","94538",37.54712026,-121.98551641
6630,"TARGET STORES #T-1472","2499 WHIPPLE RD","Hayward","CA","94544",37.60666812,-122.06176865
6631,"TARGET STORES #T2615","43950 PACIFIC COMMONS","Fremont","CA","94538",37.50076212,-121.96894889
6632,"TARGET STORE #T-0828","4300 LAS POSITAS RD","Livermore","CA","94551",24.8480806,175.38403367
6633,"TARGET STORE T2185","19661 HESPERIAN BLVD","Hayward","CA","94541",37.66821292,-122.11970707
6634,"TARGET STORE #T-2771","2800 DUBLIN BLVD","Dublin","CA","94568",37.70341969,-121.85360585
6635,"TARGET T-1926","1057 EASTSHORE HWY","Albany","CA","94710",37.88440412,-122.30814455
6636,"TARGET--T328","7200 AMADOR PLAZA RD","Dublin","CA","94568",37.70664552,-121.92896815
6637,"TARGET-T328","7200 AMADOR PLAZA RD","Dublin","CA","94568",37.70665049,-121.92898128
6638,"TARIKU BAKERY & SPICES","2805 TELEGRAPH AVE","Oakland","CA","94609",37.8184527,-122.26734353
6639,"TARO TARO DESSERT AND TEA HOUSE","6018 STEVENSON BLVD","Fremont","CA","94538",37.50744491,-121.99656434
6640,"TASTEFUL CAFE @ KAISER","3000 LAS POSITAS RD","Livermore","CA","94551",37.69964449,-121.76229069
6641,"TASTE OF ALAMEDA","1354 PARK ST","Oakland","CA","94501",37.76347091,-122.24344781
6642,"TASTE OF INDIA","5144 MOWRY AVE","Fremont","CA","94538",37.53439684,-121.99996727
6643,"TASTE OF MANILA","2619 OLIVER DR","Hayward","CA","94545",37.62765287,-122.09877165
6644,"TASTE OF SING-MA","824 MAIN ST","Pleasanton","CA","94566",37.66450095,-121.8740525
6645,"TASTE OF THAI","3964 WASHINGTON BLVD","Fremont","CA","94538",37.5326703,-121.95802386
6646,"TASTY DELIGHT","8204 MACARTHUR BLVD","Oakland","CA","94605",37.76229834,-122.16454179
6647,"TASTY FOOD","8700 INTERNATIONAL BLVD","Oakland","CA","94621",37.75188065,-122.17605484
6648,"TASTY GARDEN CHINESE RESTAURANT","983 MANOR BLVD","San Leandro","CA","94579",37.69144499,-122.1461623
6649,"TASTY RESTAURANT","5576 NEWPARK MALL RD","Newark","CA","94560",37.5258123,-122.00502825
6650,"TASTY SZECHUAN RESTAURANT","2811 HAVENSCOURT BLVD","Oakland","CA","94602",37.76919198,-122.18232532
6651,"TATA TEA HOUSE","39230 ARGONAUT WAY","Fremont","CA","94538",37.54421793,-121.98846003
6652,"TAY HO","344 12TH ST B","Oakland","CA","94607",37.80200914,-122.26959569
6653,"TAYLOR'S SAUSAGE","907 WASHINGTON ST","Oakland","CA","94607",37.80070612,-122.27499679
6654,"TAY TAH","1182 SOLANO AVE","Albany","CA","94706",37.89043132,-122.29585017
6655,"TAYYIBAAT UC","31804 ALVARADO BLVD","Union City","CA","94587",37.59000844,-122.07005325
6656,"TAZAH MARKET","2207 MACARTHUR BLVD","Oakland","CA","94602",37.80017477,-122.21554667
6657,"T & D SANDWICHES","5200 MOWRY AVE Q","Fremont","CA","94538",37.53407403,-122.00023289
6658,"TEA BREEZE","4275 ROSEWOOD DR","Pleasanton","CA","94588",37.69899857,-121.87572987
6659,"TEACAKE BAKE SHOP LLC","5615 BAY ST","Emeryville","CA","94608",37.83364698,-122.29227993
6660,"TEACH BAR INC","15555 E 14TH ST","San Leandro","CA","94578",37.70066622,-122.12381517
6661,"TEA DELIGHT","650 CENTRAL AVE G","Alameda","CA","94501",37.7714534,-122.27780811
6662,"TEA HERE NOW","1721 WEBSTER ST","Oakland","CA","94612",37.80541363,-122.26753697
6663,"TEA ISLAND","46196 WARM SPRINGS BLVD","Fremont","CA","94539",37.49275339,-121.93105629
6664,"TEA MATE INC. DBA MR. GREEN BUBBLE","1644 DECOTO RD","Union City","CA","94587",37.58967842,-122.02063777
6665,"TEA O DAY","39185 CEDAR BLVD","Newark","CA","94560",37.52308601,-122.00409552
6666,"TEA PAPA","46461 MISSION BLVD","Fremont","CA","94539",37.49217531,-121.92668925
6667,"TEA SIX","34460 FREMONT BLVD F","Fremont","CA","94555",37.57450473,-122.03979201
6668,"TEA STOP","1767 DECOTO RD","Union City","CA","94587",37.58776536,-122.02147675
6669,"TEAVANA CORP","1 STONERIDGE MALL","Pleasanton","CA","94588",0,0
6670,"TEAZZERT INC","1342 PARK ST","Alameda","CA","94501",37.76337954,-122.24352576
6671,"TELEGRAPH","2318 TELEGRAPH AVE","Oakland","CA","94612",37.81296533,-122.26870901
6672,"TELEGRAPH CHEVRON (SNACK BAR)","2200 TELEGRAPH AVE","Oakland","CA","94612",37.81053694,-122.26932394
6673,"TELEGRAPH COMMUNITY MINISTRY CENTER","5316 TELEGRAPH AVE","Oakland","CA","94609",37.83889425,-122.26205889
6674,"TELEGRAPH QUALITY MARKET","2429 TELEGRAPH AVE","Oakland","CA","94612",37.81352781,-122.26859951
6675,"TEMESCAL PRODUCE MARKET","5121 TELEGRAPH AVE","Oakland","CA","94609",37.83742537,-122.26229023
6676,"TENG FEI","46997 WARM SPRINGS BLVD","Fremont","CA","94539",37.48395335,-121.92610006
6677,"TENNYSON HS CAFETERIA","27035 WHITMAN RD","Hayward","CA","94544",37.64378233,-122.06664019
6678,"TENNYSON LIQUOR","1190 W TENNYSON RD","Hayward","CA","94544",37.63134371,-122.07829747
6679,"TENNYSON SHELL","1097 W TENNYSON RD","Hayward","CA","94544",37.63133396,-122.07714462
6680,"TENNYSON VALERO","438 W TENNYSON RD","Hayward","CA","94544",37.63281935,-122.06657201
6681,"TEO CHOW NOODLE SHACK","4165 CUSHING PKWY","Fremont","CA","94538",37.49047406,-121.94994942
6682,"TEQUILA GRILL","1350 E 14TH ST","San Leandro","CA","94577",37.72431186,-122.15488673
6683,"TEQUILAS TAQUERIA","1306 N VASCO RD","Livermore","CA","94551",37.71819801,-121.72420046
6684,"TEQUILA'S TAQUERIA","160 S LIVERMORE AVE","Livermore","CA","94550",37.68179449,-121.76798358
6685,"TERIYAKI GRILL","4520 LAS POSITAS RD","Livermore","CA","94551",37.69582975,-121.74171515
6686,"TERIYAKI MADNESS","24703 AMADOR ST","Hayward","CA","94544",37.65391906,-122.09045843
6687,"TERRACE","5891 BROADWAY TER","Oakland","CA","94618",37.83961257,-122.24250656
6688,"TERRACE DELI","16250 FOOTHILL BLVD","San Leandro","CA","94578",37.70197966,-122.10984832
6689,"TERRACE MARKET","16250 FOOTHILL BLVD","San Leandro","CA","94578",37.70197966,-122.10984832
6690,"TERRACE MARKET II","16254 FOOTHILL BLVD","San Leandro","CA","94578",37.70196437,-122.10983098
6691,"TERRA MIA","4040 EAST AVE","Livermore","CA","94550",37.6799368,-121.74827746
6692,"TESLA MOTORS","45500 FREMONT BLVD","Fremont","CA","94538",37.49764263,-121.94846622
6693,"TETSU RAMEN","1245 PARK ST","Alameda","CA","94501",37.76176756,-122.24491744
6694,"TEXAS CHICKEN","4342 THORNTON AVE A","Fremont","CA","94536",37.55807113,-122.01367552
6695,"TEXAS ROADHOUSE","32115 UNION LANDING","Union City","CA","94587",37.59972436,-122.06570244
6696,"TGI FRIDAYS","31900 DYER ST","Union City","CA","94587",37.60156231,-122.06995115
6697,"THAI BASIL EXPRESS (ULFERT CENTER)","4288 DUBLIN BLVD","Dublin","CA","94568",37.70561614,-121.87598217
6698,"THAI BBQ","4116 DYER ST","Union City","CA","94587",37.58844134,-122.07079024
6699,"THAI GARDEN RESTAURANT","20955 MISSION BLVD","Hayward","CA","94541",37.68392473,-122.0986592
6700,"THAI KITCHEN AND NOODLES","2461 STONERIDGE MALL","Pleasanton","CA","94588",37.69589242,-121.92959749
6701,"THAI KITCHEN RESTAURANT","31845 ALVARADO BLVD","Union City","CA","94587",37.59110872,-122.07224182
6702,"THAI NOODLE HOUSE OF ALAMEDA","1635 PARK ST","Alameda","CA","94501",37.76766134,-122.23994439
6703,"THAI NOODLE HOUSE OF ALAMEDA","1700 PARK ST","Alameda","CA","94501",37.76815807,-122.23950064
6704,"THAI SATAY RESTAURANT","1376 E 14TH ST","San Leandro","CA","94577",37.72420476,-122.15474168
6705,"THAI SKY CUISINE","4301 VALLEY AVE D","Pleasanton","CA","94566",37.6766809,-121.87620702
6706,"THAI VILLAGE CUISINE","34571 ALVARADO NILES RD","Union City","CA","94587",37.58638213,-122.0207474
6707,"THALI","4555 HOPYARD RD","Pleasanton","CA","94588",37.68954323,-121.90367616
6708,"THANH KY RESTAURANT","659 E 12TH ST","Oakland","CA","94606",37.79357523,-122.2531188
6709,"THANH THUY DELI","745 E 12TH ST","Oakland","CA","94606",37.79323585,-122.25280613
6710,"THAT TAKES THE CAKE","5855 MACARTHUR BLVD","Oakland","CA","94605",37.77585346,-122.1849471
6711,"THE ACADEMY OF ALAMEDA","401 PACIFIC AVE","Alameda","CA","94501",37.77640725,-122.28527801
6712,"THE ALLEY","3325 GRAND AVE","Oakland","CA","94611",37.81343116,-122.24674051
6713,"THE ATRIUM CAFE","5776 STONERIDGE MALL RD","Pleasanton","CA","94588",37.69376642,-121.92673503
6714,"THE AVENUE","4822 TELEGRAPH AVE","Oakland","CA","94609",37.83521324,-122.26280736
6715,"THE BANANA GARDEN","4100 GRAFTON ST","Dublin","CA","94568",37.70472185,-121.86543135
6716,"THE BARREL ROOM","5330 COLLEGE AVE","Oakland","CA","94618",0,0
6717,"THE BELI DELI","8105 EDGEWATER DR","Oakland","CA","94621",37.74526174,-122.2062767
6718,"THE BELLEVUE CLUB","525 BELLEVUE AVE","Oakland","CA","94610",37.80774824,-122.25413516
6719,"THE BENTO HOUSE","801 WASHINGTON ST","Oakland","CA","94607",37.8004438,-122.27517673
6720,"THE BIG APPLE","401 14TH ST","Oakland","CA","94612",37.80363417,-122.26945892
6721,"THE BIG CHEESE","2194 EDISON AVE M","San Leandro","CA","94577",37.72293793,-122.18782037
6722,"THE BITE A FRESH START CAFE","16335 E 14TH ST","San Leandro","CA","94578",37.69586073,-122.11518835
6723,"THE BLUE SAGE CATERING COMPANY","875 RINCON AVE B","Livermore","CA","94550",37.68146402,-121.78345977
6724,"THE BRICK PIG'S HOUSE BLACK AMER","5973 SHATTUCK AVE","Oakland","CA","94609",0,0
6725,"THE BROKEN RACK, INC.","5768 PELADEAU","Emeryville","CA","94608",37.83880754,-122.28985709
6726,"THE BROKEN RACK, INC","6005 SHELLMOUND ST","Emeryville","CA","94608",37.84093394,-122.29336495
6727,"THE BROWN SUGAR KITCHEN","2534 MANDELA PKWY","Oakland","CA","94607",37.81946477,-122.28896788
6728,"THE BUREAU 510","5800 HOLLIS ST","Emeryville","CA","94608",37.84094552,-122.28961681
6729,"THE BURRITO SHOP","3256 LAKESHORE AVE","Oakland","CA","94610",37.81044207,-122.24494768
6730,"THE CAPE COD RESTAURANT","1150 SOLANO AVE","Albany","CA","94706",37.89039158,-122.29645046
6731,"THE CHEESECAKE FACTORY","1350 STONERIDGE MALL RD","Pleasanton","CA","94588",37.69399799,-121.93121636
6732,"THE CHEESESTEAK SHOP","1798 WHIPPLE RD","Union City","CA","94587",37.60596888,-122.04831483
6733,"THE CHEESE STEAK SHOP","19631 HESPERIAN BLVD","Hayward","CA","94541",37.66824333,-122.11972571
6734,"THE CHEESE STEAK SHOP","2150 PORTOLA AVE G","Livermore","CA","94550",37.69112586,-121.77401264
6735,"THE CHEESE STEAK SHOP","2671 BLANDING AVE C","Alameda","CA","94501",37.76874233,-122.23388892
6736,"THE CHEESE STEAK SHOP","3422 VILLAGE DR","Castro Valley","CA","94546",37.69679149,-122.07703887
6737,"THE CHEESE STEAK SHOP","40839 FREMONT BLVD","Fremont","CA","94538",37.53439227,-121.96181987
6738,"THE CHEESE TASTER","43367 MISSION BLVD","Fremont","CA","94539",37.53113168,-121.91948297
6739,"THE CHICKEN'S KITCHEN","2676 FRUITVALE AVE","Oakland","CA","94601",37.79077758,-122.2199379
6740,"THE COOK AND HER FARMER","907 WASHINGTON ST F","Oakland","CA","94607",37.80070612,-122.27499679
6741,"THE CORNER CREPERIE","349 MAIN ST","Pleasanton","CA","94566",37.65937284,-121.87646883
6742,"THE CORNER MARKET","1839 96TH AVE","Oakland","CA","94603",37.74789452,-122.16703081
6743,"THE COUNTER FREMONT","39350 PASEO PADRE PKWY","Fremont","CA","94538",37.55256478,-121.97911439
6744,"THE CRO","470 49TH ST","Oakland","CA","94718",37.8358115,-122.26261633
6745,"THE CRO","470 49TH ST A","Oakland","CA","94718",37.83586211,-122.26180287
6746,"THE CUPCAKE SHOPPE","22521 MAIN ST","Hayward","CA","94541",37.67584841,-122.08552664
6747,"THE CUPCAKE SHOPPE","25125 SANTA CLARA ST F","Hayward","CA","94544",37.64853801,-122.08970422
6748,"THE DEPOT","37260 FREMONT BLVD","Fremont","CA","94536",37.55914534,-122.00883044
6749,"THE DEPOT CAFE","37260 FREMONT BLVD","Fremont","CA","94536",37.55914038,-122.00881731
6750,"THE DOCK","95 LINDEN ST","Oakland","CA","94607",37.79964416,-122.2874211
6751,"THE DONUT FACTORY","790 JACKSON ST","Hayward","CA","94544",37.66740669,-122.08159095
6752,"THE DOOLITTLE","20394 LAKE CHABOT RD","Castro Valley","CA","94546",37.69709257,-122.0869236
6753,"THE DOOLITTLE LODGE","20394 LAKE CHABOT RD","Castro Valley","CA","94546",37.69708761,-122.08691044
6754,"THE DOUBLE STANDARD","2424 TELEGRAPH AVE","Oakland","CA","94612",37.81350847,-122.26859049
6755,"THE ELEPHANT BAR","5601 BAY ST","Emeryville","CA","94608",24.78333749,175.21068584
6756,"THE ENGLANDER SPORTS PUB","101 PARROTT ST","San Leandro","CA","94577",37.72195099,-122.15485828
6757,"THE ENGLISH ROSE","163 W NEAL ST","Pleasanton","CA","94566",37.66032393,-121.8752878
6758,"THE FAT LADY","201 WASHINGTON ST","Oakland","CA","94607",37.79680584,-122.27742995
6759,"THE FIRESIDE LOUNGE","1453 WEBSTER ST A","Alameda","CA","94501",37.77246671,-122.27684844
6760,"THE FISH HOUSE","3112 MARKET ST","Oakland","CA","94608",37.82150595,-122.27621484
6761,"THE FLORENCE","37349 NILES BLVD","Fremont","CA","94536",0,0
6762,"THE FROG AND FIDDLE","1544 WEBSTER ST","Alameda","CA","94501",37.77466093,-122.27672008
6763,"THE FULL HOUSE CAFE","3719 MACARTHUR BLVD","Oakland","CA","94619",37.7914145,-122.19852635
6764,"THE FUNKY MONKEY","22554 MAIN ST","Hayward","CA","94541",37.6746849,-122.08439924
6765,"THE GOLDEN TEA GARDEN","22630 MAIN ST","Hayward","CA","94541",37.67563893,-122.08528117
6766,"THE GOLD KEY INC","3271 INTERNATIONAL BLVD","Oakland","CA","94601",37.77391835,-122.21816965
