"business_id","date","description"
"FA0014953","20140925","Demonstration of knowledge food manager certification"
"FA0014953","20140925","Adequate handwashing facilities supplied & accessible"
"FA0014953","20140925","Proper hot and cold holding temperatures"
"FA0014953","20140218","Demonstration of knowledge food manager certification"
"FA0014953","20140218","Adequate handwashing facilities supplied & accessible"
"FA0014953","20140218","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0014953","20130130","Food contact surfaces: clean and sanitized"
"FA0014953","20120507","Signs posted last inspection report available"
"FA0015002","20160226","Thermometers provided and accurate"
"FA0015002","20160226","Hot and cold water available"
"FA0015002","20160226","Premises personal/cleaning items vermin-proofing"
"FA0015002","20150806","Signs posted last inspection report available"
"FA0015002","20150806","Demonstration of knowledge food manager certification"
"FA0015002","20150806","Food contact surfaces: clean and sanitized"
"FA0015002","20150806","Hot and cold water available"
"FA0015002","20150106","Hot and cold water available"
"FA0015002","20140609","Proper reheating procedures for hot holding"
"FA0015002","20140609","Food contact surfaces: clean and sanitized"
"FA0015002","20140609","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015002","20140609","Proper hot and cold holding temperatures"
"FA0015002","20131002","Premises personal/cleaning items vermin-proofing"
"FA0015002","20120229","Equipment/Utensils - approved installed clean g"
"FA0015014","20151019","Floors, walls and ceilings: built, maintained, and clean"
"FA0015014","20151019","Sewage and wastewater properly disposed"
"FA0015014","20141006","Floors, walls and ceilings: built, maintained, and clean"
"FA0015014","20131127","Proper hot and cold holding temperatures"
"FA0015014","20131127","Floors, walls and ceilings: built, maintained, and clean"
"FA0015031","20160315","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015031","20160315","Nonfood-contact surfaces clean"
"FA0015031","20160315","Premises personal/cleaning items vermin-proofing"
"FA0015031","20160315","Adequate ventilation and lighting designated area, use"
"FA0015031","20160315","Food storage food storage containers identified"
"FA0015031","20160315","Thermometers provided and accurate"
"FA0015031","20160315","Proper hot and cold holding temperatures"
"FA0015031","20150908","Proper hot and cold holding temperatures"
"FA0015031","20150908","Thermometers provided and accurate"
"FA0015031","20150908","Food contact surfaces: clean and sanitized"
"FA0015031","20150908","Demonstration of knowledge food manager certification"
"FA0015031","20150908","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015031","20150908","Premises personal/cleaning items vermin-proofing"
"FA0015031","20150908","Adequate handwashing facilities supplied & accessible"
"FA0015031","20141125","Hot and cold water available"
"FA0015031","20141125","No unapproved private homes / living or sleeping quarters"
"FA0015031","20141125","Proper hot and cold holding temperatures"
"FA0015031","20141125","Adequate handwashing facilities supplied & accessible"
"FA0015031","20141125","Equipment, utensils and linens: storage and use"
"FA0015031","20141125","Wiping cloths: properly used and stored"
"FA0015031","20141125","Food storage food storage containers identified"
"FA0015031","20141125","Approved thawing methods used, frozen food"
"FA0015031","20141125","Sewage and wastewater properly disposed"
"FA0015031","20141125","Demonstration of knowledge food manager certification"
"FA0015031","20131220","Approved thawing methods used, frozen food"
"FA0015031","20131220","Nonfood-contact surfaces clean"
"FA0015031","20131220","Adequate handwashing facilities supplied & accessible"
"FA0015031","20131220","Toxic substances properly identified, stored, used"
"FA0015031","20131220","Proper hot and cold holding temperatures"
"FA0015031","20131220","Wiping cloths: properly used and stored"
"FA0015031","20131220","Food storage food storage containers identified"
"FA0015031","20131220","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015031","20131220","Thermometers provided and accurate"
"FA0015031","20131220","Premises personal/cleaning items vermin-proofing"
"FA0015031","20131220","Food separated and protected"
"FA0015031","20131220","Sewage and wastewater properly disposed"
"FA0015031","20130419","Thermometers provided and accurate"
"FA0015031","20130419","Proper eating, tasting, drinking or tobacco use"
"FA0015031","20130419","Premises personal/cleaning items vermin-proofing"
"FA0015031","20130419","Wiping cloths: properly used and stored"
"FA0015031","20130419","Adequate ventilation and lighting designated area"
"FA0015031","20130419","Proper hot and cold holding temperatures"
"FA0015031","20130419","Toxic substances properly identified, stored, used"
"FA0015031","20130419","Food separated and protected"
"FA0015031","20120123","Demonstration of knowledge food manager certifica"
"FA0015031","20120123","Warewashing facilities: installed, maintained, use"
"FA0015069","20160224","Food contact surfaces: clean and sanitized"
"FA0015069","20160224","Plumbing proper backflow devices"
"FA0015069","20160224","Proper hot and cold holding temperatures"
"FA0015069","20160224","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015069","20160224","Warewashing facilities: installed, maintained, used; test strips"
"FA0015069","20160224","Thermometers provided and accurate"
"FA0015069","20150811","Plumbing proper backflow devices"
"FA0015069","20150811","Nonfood-contact surfaces clean"
"FA0015069","20150811","Demonstration of knowledge food manager certification"
"FA0015069","20150205","Proper hot and cold holding temperatures"
"FA0015069","20130429","Permits Available"
"FA0015069","20130429","Wiping cloths: properly used and stored"
"FA0015069","20130429","Proper hot and cold holding temperatures"
"FA0015069","20130429","Floors, walls and ceilings: built, maintained, and"
"FA0015069","20130429","Toxic substances properly identified, stored, used"
"FA0015069","20130429","Premises personal/cleaning items vermin-proofing"
"FA0015069","20130429","Signs posted last inspection report available"
"FA0015069","20120430","Floors, walls and ceilings: built, maintained, and"
"FA0015069","20120430","Plumbing proper backflow devices"
"FA0015069","20120430","Nonfood-contact surfaces clean"
"FA0015069","20120430","Signs posted last inspection report available"
"FA0015069","20120430","Demonstration of knowledge food manager certifica"
"FA0015069","20120430","Equipment/Utensils - approved installed clean g"
"FA0015089","20160328","Premises personal/cleaning items vermin-proofing"
"FA0015089","20160328","Plumbing proper backflow devices"
"FA0015089","20160328","Thermometers provided and accurate"
"FA0015089","20160328","Hot and cold water available"
"FA0015089","20160328","Sewage and wastewater properly disposed"
"FA0015089","20160328","Adequate ventilation and lighting designated area, use"
"FA0015089","20150403","Premises personal/cleaning items vermin-proofing"
"FA0015089","20150403","Plumbing proper backflow devices"
"FA0015089","20150403","Floors, walls and ceilings: built, maintained, and clean"
"FA0015089","20150403","Hot and cold water available"
"FA0015089","20150403","Food separated and protected"
"FA0015089","20140408","Toxic substances properly identified, stored, used"
"FA0015089","20140408","Plumbing proper backflow devices"
"FA0015089","20140408","Signs posted last inspection report available"
"FA0015089","20140408","Premises personal/cleaning items vermin-proofing"
"FA0015089","20140408","Equipment, utensils and linens: storage and use"
"FA0015089","20140408","Food storage food storage containers identified"
"FA0015089","20140408","Hot and cold water available"
"FA0015089","20120910","Food separated and protected"
"FA0015089","20120910","Warewashing facilities: installed, maintained, use"
"FA0015104","20160217","Adequate handwashing facilities supplied & accessible"
"FA0015104","20160217","Food contact surfaces: clean and sanitized"
"FA0015104","20160217","Plumbing proper backflow devices"
"FA0015104","20160217","Warewashing facilities: installed, maintained, used; test strips"
"FA0015104","20160217","Premises personal/cleaning items vermin-proofing"
"FA0015104","20160217","Demonstration of knowledge food manager certification"
"FA0015104","20160217","Wiping cloths: properly used and stored"
"FA0015104","20160217","Nonfood-contact surfaces clean"
"FA0015104","20150724","Plumbing proper backflow devices"
"FA0015104","20140624","Wiping cloths: properly used and stored"
"FA0015104","20130213","Demonstration of knowledge food manager certifica"
"FA0015111","20151216","Food contact surfaces: clean and sanitized"
"FA0015111","20151216","Food properly labeled & honestly presented"
"FA0015111","20151216","Nonfood-contact surfaces clean"
"FA0015111","20141117","Nonfood-contact surfaces clean"
"FA0015111","20141117","Food properly labeled & honestly presented"
"FA0015111","20141117","Compliance with variance, specialized process, & HACCP Plan"
"FA0015111","20141117","Premises personal/cleaning items vermin-proofing"
"FA0015111","20141117","Food storage food storage containers identified"
"FA0015111","20141117","Floors, walls and ceilings: built, maintained, and clean"
"FA0015111","20141117","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015111","20141117","Adequate handwashing facilities supplied & accessible"
"FA0015111","20141117","Demonstration of knowledge food manager certification"
"FA0015111","20120625","Wiping cloths: properly used and stored"
"FA0015111","20120625","Food storage food storage containers identified"
"FA0015111","20120625","Garbage and refuse properly disposed facilities m"
"FA0015155","20160223","Thermometers provided and accurate"
"FA0015155","20160223","Proper hot and cold holding temperatures"
"FA0015155","20150611","Hot and cold water available"
"FA0015155","20150611","Floors, walls and ceilings: built, maintained, and clean"
"FA0015155","20150611","Premises personal/cleaning items vermin-proofing"
"FA0015155","20141209","Floors, walls and ceilings: built, maintained, and clean"
"FA0015155","20141209","Plumbing proper backflow devices"
"FA0015155","20141209","Food contact surfaces: clean and sanitized"
"FA0015155","20141209","Food separated and protected"
"FA0015155","20130919","Wiping cloths: properly used and stored"
"FA0015155","20130919","Proper hot and cold holding temperatures"
"FA0015155","20130919","Toxic substances properly identified, stored, used"
"FA0015155","20130919","Adequate handwashing facilities supplied & accessible"
"FA0015155","20130919","Floors, walls and ceilings: built, maintained, and clean"
"FA0015155","20130206","Proper hot and cold holding temperatures"
"FA0015174","20151112","Plumbing proper backflow devices"
"FA0015174","20151112","Food separated and protected"
"FA0015174","20151112","Nonfood-contact surfaces clean"
"FA0015174","20151112","Food storage food storage containers identified"
"FA0015174","20151112","Approved thawing methods used, frozen food"
"FA0015174","20151112","Demonstration of knowledge food manager certification"
"FA0015174","20151112","Hands clean and properly washed gloves used properly"
"FA0015174","20150522","Food storage food storage containers identified"
"FA0015174","20150522","Food separated and protected"
"FA0015174","20150522","Food contact surfaces: clean and sanitized"
"FA0015174","20150522","Floors, walls and ceilings: built, maintained, and clean"
"FA0015174","20141114","Premises personal/cleaning items vermin-proofing"
"FA0015174","20141114","Floors, walls and ceilings: built, maintained, and clean"
"FA0015174","20141114","Warewashing facilities: installed, maintained, used; test strips"
"FA0015174","20141114","Demonstration of knowledge food manager certification"
"FA0015174","20140331","Floors, walls and ceilings: built, maintained, and clean"
"FA0015174","20140331","Nonfood-contact surfaces clean"
"FA0015174","20131202","No rodents, insects, birds, or animals"
"FA0015174","20131030","No rodents, insects, birds, or animals"
"FA0015174","20131030","Permit Suspension"
"FA0015174","20131028","No rodents, insects, birds, or animals"
"FA0015174","20131025","No rodents, insects, birds, or animals"
"FA0015174","20130215","Equipment/Utensils - approved installed clean g"
"FA0015174","20130215","Food storage food storage containers identified"
"FA0015174","20130215","Premises personal/cleaning items vermin-proofing"
"FA0015174","20130215","Demonstration of knowledge food manager certifica"
"FA0015174","20120329","Premises personal/cleaning items vermin-proofing"
"FA0015174","20120329","Food storage food storage containers identified"
"FA0015174","20120329","Wiping cloths: properly used and stored"
"FA0015174","20120329","No rodents, insects, birds, or animals"
"FA0015174","20120329","Demonstration of knowledge food manager certifica"
"FA0015174","20120329","Toxic substances properly identified, stored, used"
"FA0015204","20160408","Proper hot and cold holding temperatures"
"FA0015204","20160408","Nonfood-contact surfaces clean"
"FA0015204","20160408","Food contact surfaces: clean and sanitized"
"FA0015204","20160408","Premises personal/cleaning items vermin-proofing"
"FA0015204","20160408","Floors, walls and ceilings: built, maintained, and clean"
"FA0015204","20150911","Premises personal/cleaning items vermin-proofing"
"FA0015204","20150911","Proper hot and cold holding temperatures"
"FA0015204","20150911","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015204","20150911","Food contact surfaces: clean and sanitized"
"FA0015204","20150911","Floors, walls and ceilings: built, maintained, and clean"
"FA0015204","20150911","Demonstration of knowledge food manager certification"
"FA0015204","20150911","Nonfood-contact surfaces clean"
"FA0015204","20150911","Food storage food storage containers identified"
"FA0015204","20150212","Adequate ventilation and lighting designated area, use"
"FA0015204","20150212","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015204","20150212","Wiping cloths: properly used and stored"
"FA0015204","20150212","Proper hot and cold holding temperatures"
"FA0015204","20150212","No rodents, insects, birds, or animals"
"FA0015204","20140716","Proper hot and cold holding temperatures"
"FA0015204","20140710","Proper hot and cold holding temperatures"
"FA0015204","20140710","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015204","20130930","Premises personal/cleaning items vermin-proofing"
"FA0015204","20130930","Floors, walls and ceilings: built, maintained, and clean"
"FA0015204","20130930","Adequate ventilation and lighting designated area, use"
"FA0015204","20130404","Demonstration of knowledge food manager certifica"
"FA0015204","20130404","Plumbing proper backflow devices"
"FA0015204","20130404","Food contact surfaces: clean and sanitized"
"FA0015204","20130404","Premises personal/cleaning items vermin-proofing"
"FA0015204","20120405","Demonstration of knowledge food manager certifica"
"FA0015208","20160310","Adequate ventilation and lighting designated area, use"
"FA0015208","20160310","Toilet facilities: properly constructed, supplied, cleaned"
"FA0015208","20160310","Premises personal/cleaning items vermin-proofing"
"FA0015208","20160310","Plumbing proper backflow devices"
"FA0015208","20160310","Toxic substances properly identified, stored, used"
"FA0015208","20160310","Floors, walls and ceilings: built, maintained, and clean"
"FA0015208","20160310","Food separated and protected"
"FA0015208","20160310","Signs posted last inspection report available"
"FA0015208","20140930","Proper cooling methods"
"FA0015208","20140930","Warewashing facilities: installed, maintained, used; test strips"
"FA0015208","20140930","Floors, walls and ceilings: built, maintained, and clean"
"FA0015208","20121203","Adequate handwashing facilities supplied & accessi"
"FA0015208","20121203","Floors, walls and ceilings: built, maintained, and"
"FA0015208","20121203","Sewage and wastewater properly disposed"
"FA0015208","20121203","Demonstration of knowledge food manager certifica"
"FA0015208","20120427","Premises personal/cleaning items vermin-proofing"
"FA0015208","20120427","Nonfood-contact surfaces clean"
"FA0015208","20120427","Warewashing facilities: installed, maintained, use"
"FA0015209","20151214","Nonfood-contact surfaces clean"
"FA0015209","20151214","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015209","20151214","Plumbing proper backflow devices"
"FA0015209","20150612","Demonstration of knowledge food manager certification"
"FA0015209","20150612","Nonfood-contact surfaces clean"
"FA0015209","20150612","Food storage food storage containers identified"
"FA0015209","20150612","Floors, walls and ceilings: built, maintained, and clean"
"FA0015209","20141210","Food contact surfaces: clean and sanitized"
"FA0015209","20141210","Nonfood-contact surfaces clean"
"FA0015209","20141210","Demonstration of knowledge food manager certification"
"FA0015209","20141210","Equipment, utensils and linens: storage and use"
"FA0015209","20140422","Floors, walls and ceilings: built, maintained, and clean"
"FA0015209","20140422","Nonfood-contact surfaces clean"
"FA0015209","20131018","Food storage food storage containers identified"
"FA0015209","20131018","Floors, walls and ceilings: built, maintained, and clean"
"FA0015209","20121008","Demonstration of knowledge food manager certifica"
"FA0015209","20120507","Food separated and protected"
"FA0015209","20120507","Equipment/Utensils - approved installed clean g"
"FA0015228","20151210","Equipment, utensils and linens: storage and use"
"FA0015228","20151210","Wiping cloths: properly used and stored"
"FA0015228","20151210","Demonstration of knowledge food manager certification"
"FA0015228","20151210","Food contact surfaces: clean and sanitized"
"FA0015228","20151210","Proper hot and cold holding temperatures"
"FA0015228","20151210","Nonfood-contact surfaces clean"
"FA0015228","20150302","Demonstration of knowledge food manager certification"
"FA0015228","20150302","Warewashing facilities: installed, maintained, used; test strips"
"FA0015228","20150302","Nonfood-contact surfaces clean"
"FA0015228","20150302","Food separated and protected"
"FA0015228","20150302","Floors, walls and ceilings: built, maintained, and clean"
"FA0015228","20140827","Proper cooling methods"
"FA0015228","20140827","Thermometers provided and accurate"
"FA0015228","20131001","Nonfood-contact surfaces clean"
"FA0015228","20131001","Premises personal/cleaning items vermin-proofing"
"FA0015228","20131001","Signs posted last inspection report available"
"FA0015228","20131001","Food separated and protected"
"FA0015228","20131001","Food storage food storage containers identified"
"FA0015228","20131001","Equipment, utensils and linens: storage and use"
"FA0015228","20130129","Signs posted last inspection report available"
"FA0015228","20130129","Equipment/Utensils - approved installed clean g"
"FA0015228","20130129","Sewage and wastewater properly disposed"
"FA0015228","20130129","Demonstration of knowledge food manager certifica"
"FA0015258","20160511","Nonfood-contact surfaces clean"
"FA0015258","20160511","Adequate handwashing facilities supplied & accessible"
"FA0015258","20150409","Plumbing proper backflow devices"
"FA0015258","20150409","Food contact surfaces: clean and sanitized"
"FA0015258","20150409","Wiping cloths: properly used and stored"
"FA0015258","20140416","Floors, walls and ceilings: built, maintained, and clean"
"FA0015258","20140416","Toxic substances properly identified, stored, used"
"FA0015258","20140416","Warewashing facilities: installed, maintained, used; test strips"
"FA0015265","20151102","Equipment, utensils and linens: storage and use"
"FA0015265","20151102","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015265","20151102","Premises personal/cleaning items vermin-proofing"
"FA0015265","20150108","Premises personal/cleaning items vermin-proofing"
"FA0015265","20150108","Floors, walls and ceilings: built, maintained, and clean"
"FA0015265","20150108","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015265","20140311","Proper hot and cold holding temperatures"
"FA0015265","20140311","Hands clean and properly washed gloves used properly"
"FA0015265","20140311","Adequate handwashing facilities supplied & accessible"
"FA0015265","20130726","Floors, walls and ceilings: built, maintained, and clean"
"FA0015265","20130726","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015265","20130201","Signs posted last inspection report available"
"FA0015281","20151029","Proper hot and cold holding temperatures"
"FA0015281","20151029","Hands clean and properly washed gloves used properly"
"FA0015281","20151029","Adequate handwashing facilities supplied & accessible"
"FA0015281","20151029","Nonfood-contact surfaces clean"
"FA0015281","20151029","Food separated and protected"
"FA0015281","20151029","Food storage food storage containers identified"
"FA0015281","20151029","Demonstration of knowledge food manager certification"
"FA0015281","20151029","Food contact surfaces: clean and sanitized"
"FA0015281","20140827","Thermometers provided and accurate"
"FA0015281","20140827","Food storage food storage containers identified"
"FA0015281","20140827","Time as a public health control procedures & records"
"FA0015281","20140827","Signs posted last inspection report available"
"FA0015281","20131011","Food storage food storage containers identified"
"FA0015281","20131011","Food contact surfaces: clean and sanitized"
"FA0015281","20131011","Proper hot and cold holding temperatures"
"FA0015281","20131011","Nonfood-contact surfaces clean"
"FA0015281","20131011","Hands clean and properly washed gloves used properly"
"FA0015281","20131011","Food separated and protected"
"FA0015347","20160301","Proper hot and cold holding temperatures"
"FA0015347","20160301","Floors, walls and ceilings: built, maintained, and clean"
"FA0015347","20160301","Premises personal/cleaning items vermin-proofing"
"FA0015347","20150811","Warewashing facilities: installed, maintained, used; test strips"
"FA0015347","20150811","Floors, walls and ceilings: built, maintained, and clean"
"FA0015347","20150811","Premises personal/cleaning items vermin-proofing"
"FA0015347","20140917","Wiping cloths: properly used and stored"
"FA0015347","20140917","Plumbing proper backflow devices"
"FA0015347","20140917","Adequate handwashing facilities supplied & accessible"
"FA0015347","20140917","Floors, walls and ceilings: built, maintained, and clean"
"FA0015378","20160226","Plumbing proper backflow devices"
"FA0015378","20160226","Nonfood-contact surfaces clean"
"FA0015378","20160226","Wiping cloths: properly used and stored"
"FA0015378","20160226","Thermometers provided and accurate"
"FA0015378","20160226","Floors, walls and ceilings: built, maintained, and clean"
"FA0015378","20140924","Signs posted last inspection report available"
"FA0015378","20140103","Food properly labeled & honestly presented"
"FA0015378","20140103","Equipment, utensils and linens: storage and use"
"FA0015378","20140103","Signs posted last inspection report available"
"FA0015378","20140103","Sewage and wastewater properly disposed"
"FA0015393","20151022","Demonstration of knowledge food manager certification"
"FA0015393","20150203","Warewashing facilities: installed, maintained, used; test strips"
"FA0015393","20150203","Premises personal/cleaning items vermin-proofing"
"FA0015393","20140619","Wiping cloths: properly used and stored"
"FA0015393","20140619","Food contact surfaces: clean and sanitized"
"FA0015393","20140619","Demonstration of knowledge food manager certification"
"FA0015393","20140619","Warewashing facilities: installed, maintained, used; test strips"
"FA0015393","20130204","Demonstration of knowledge food manager certifica"
"FA0015395","20151202","Sewage and wastewater properly disposed"
"FA0015395","20151202","Food contact surfaces: clean and sanitized"
"FA0015395","20151202","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015395","20151202","Floors, walls and ceilings: built, maintained, and clean"
"FA0015395","20151202","Food storage food storage containers identified"
"FA0015395","20150522","Food storage food storage containers identified"
"FA0015395","20150522","Food contact surfaces: clean and sanitized"
"FA0015395","20150522","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015395","20141114","Demonstration of knowledge food manager certification"
"FA0015395","20141114","Wiping cloths: properly used and stored"
"FA0015395","20141114","Floors, walls and ceilings: built, maintained, and clean"
"FA0015395","20141114","Food contact surfaces: clean and sanitized"
"FA0015395","20141114","Adequate handwashing facilities supplied & accessible"
"FA0015395","20140407","Floors, walls and ceilings: built, maintained, and clean"
"FA0015459","20160218","Wiping cloths: properly used and stored"
"FA0015459","20150731","Proper hot and cold holding temperatures"
"FA0015459","20150731","Demonstration of knowledge food manager certification"
"FA0015459","20150129","Premises personal/cleaning items vermin-proofing"
"FA0015459","20150129","Wiping cloths: properly used and stored"
"FA0015459","20150129","Food contact surfaces: clean and sanitized"
"FA0015459","20130227","Food separated and protected"
"FA0015459","20120913","Thermometers provided and accurate"
"FA0015459","20120913","Demonstration of knowledge food manager certifica"
"FA0015517","20151119","Demonstration of knowledge food manager certification"
"FA0015517","20151119","Food storage food storage containers identified"
"FA0015517","20151119","Adequate ventilation and lighting designated area, use"
"FA0015517","20141106","Plumbing proper backflow devices"
"FA0015517","20141106","Premises personal/cleaning items vermin-proofing"
"FA0015517","20141106","Demonstration of knowledge food manager certification"
"FA0015520","20151221","Proper cooling methods"
"FA0015520","20151221","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015520","20151221","Proper hot and cold holding temperatures"
"FA0015520","20151221","Adequate ventilation and lighting designated area, use"
"FA0015520","20150218","Hot and cold water available"
"FA0015520","20140722","Hands clean and properly washed gloves used properly"
"FA0015520","20140722","Adequate ventilation and lighting designated area, use"
"FA0015520","20140722","Thermometers provided and accurate"
"FA0015520","20140722","Food separated and protected"
"FA0015520","20140722","Food contact surfaces: clean and sanitized"
"FA0015520","20140722","Signs posted last inspection report available"
"FA0015520","20140722","Food storage food storage containers identified"
"FA0015520","20140722","Floors, walls and ceilings: built, maintained, and clean"
"FA0015520","20131004","Hot and cold water available"
"FA0015520","20131004","Floors, walls and ceilings: built, maintained, and clean"
"FA0015520","20131004","Demonstration of knowledge food manager certification"
"FA0015520","20131004","Hands clean and properly washed gloves used properly"
"FA0015524","20160126","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015524","20160126","Warewashing facilities: installed, maintained, used; test strips"
"FA0015524","20160126","Proper hot and cold holding temperatures"
"FA0015524","20160126","Food storage food storage containers identified"
"FA0015524","20160126","Adequate ventilation and lighting designated area, use"
"FA0015524","20160126","Thermometers provided and accurate"
"FA0015524","20150121","Garbage and refuse properly disposed facilities maintained, and clean"
"FA0015524","20150121","Adequate handwashing facilities supplied & accessible"
"FA0015524","20140501","Proper hot and cold holding temperatures"
"FA0015524","20140501","Premises personal/cleaning items vermin-proofing"
"FA0015524","20140501","Warewashing facilities: installed, maintained, used; test strips"
"FA0015524","20140501","Food separated and protected"
"FA0015524","20130917","Plan Review"
"FA0015524","20130917","Plumbing proper backflow devices"
"FA0015526","20160506","Plumbing proper backflow devices"
"FA0015526","20160506","Adequate ventilation and lighting designated area, use"
"FA0015526","20150403","Hands clean and properly washed gloves used properly"
"FA0015544","20151215","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015544","20151215","Plumbing proper backflow devices"
"FA0015544","20151215","Premises personal/cleaning items vermin-proofing"
"FA0015544","20151215","Floors, walls and ceilings: built, maintained, and clean"
"FA0015544","20151215","Food properly labeled & honestly presented"
"FA0015544","20150616","Floors, walls and ceilings: built, maintained, and clean"
"FA0015544","20131106","Wiping cloths: properly used and stored"
"FA0015544","20131106","Floors, walls and ceilings: built, maintained, and clean"
"FA0015544","20131106","Hot and cold water available"
"FA0015544","20131106","Proper hot and cold holding temperatures"
"FA0015544","20130506","Warewashing facilities: installed, maintained, use"
"FA0015544","20130506","Equipment, utensils and linens: storage and use"
"FA0015544","20130506","Demonstration of knowledge food manager certifica"
"FA0015544","20130506","Adequate handwashing facilities supplied & accessi"
"FA0015544","20130506","Signs posted last inspection report available"
"FA0015549","20150629","Food contact surfaces: clean and sanitized"
"FA0015549","20150629","Warewashing facilities: installed, maintained, used; test strips"
"FA0015549","20150629","Floors, walls and ceilings: built, maintained, and clean"
"FA0015549","20140108","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015549","20140108","Food contact surfaces: clean and sanitized"
"FA0015549","20140108","Adequate handwashing facilities supplied & accessible"
"FA0015551","20151029","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015551","20150423","Proper hot and cold holding temperatures"
"FA0015551","20150423","Premises personal/cleaning items vermin-proofing"
"FA0015551","20150423","Food storage food storage containers identified"
"FA0015551","20150423","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015551","20150423","Food separated and protected"
"FA0015551","20150423","Toxic substances properly identified, stored, used"
"FA0015551","20141017","Food contact surfaces: clean and sanitized"
"FA0015551","20141017","Food storage food storage containers identified"
"FA0015551","20141017","Premises personal/cleaning items vermin-proofing"
"FA0015551","20141017","Floors, walls and ceilings: built, maintained, and clean"
"FA0015551","20141017","Demonstration of knowledge food manager certification"
"FA0015551","20141017","Proper hot and cold holding temperatures"
"FA0015551","20140331","Premises personal/cleaning items vermin-proofing"
"FA0015551","20140331","Adequate ventilation and lighting designated area, use"
"FA0015551","20140331","Proper hot and cold holding temperatures"
"FA0015551","20140331","Plumbing proper backflow devices"
"FA0015551","20131104","Premises personal/cleaning items vermin-proofing"
"FA0015551","20131104","Floors, walls and ceilings: built, maintained, and clean"
"FA0015551","20131104","Approved thawing methods used, frozen food"
"FA0015551","20131104","Thermometers provided and accurate"
"FA0015551","20131104","Adequate ventilation and lighting designated area, use"
"FA0015551","20131104","Food separated and protected"
"FA0015551","20130207","Premises personal/cleaning items vermin-proofing"
"FA0015551","20130207","Premises personal/cleaning items vermin-proofing"
"FA0015551","20130207","Adequate handwashing facilities supplied & accessi"
"FA0015551","20130207","Food storage food storage containers identified"
"FA0015551","20130207","Adequate ventilation and lighting designated area"
"FA0015551","20130207","Demonstration of knowledge food manager certifica"
"FA0015571","20160107","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015571","20160107","Premises personal/cleaning items vermin-proofing"
"FA0015571","20150713","Proper cooling methods"
"FA0015571","20150713","Hot and cold water available"
"FA0015571","20150713","Adequate handwashing facilities supplied & accessible"
"FA0015571","20141110","Hot and cold water available"
"FA0015571","20141110","Adequate handwashing facilities supplied & accessible"
"FA0015571","20140210","Wiping cloths: properly used and stored"
"FA0015571","20140210","Food properly labeled & honestly presented"
"FA0015571","20140210","Toilet facilities: properly constructed, supplied, cleaned"
"FA0015571","20140210","Warewashing facilities: installed, maintained, used; test strips"
"FA0015571","20140210","Food contact surfaces: clean and sanitized"
"FA0015571","20140210","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015571","20130719","Floors, walls and ceilings: built, maintained, and clean"
"FA0015571","20130719","Permits Available"
"FA0015571","20130719","Warewashing facilities: installed, maintained, used; test strips"
"FA0015571","20130719","Hot and cold water available"
"FA0015571","20130719","Demonstration of knowledge food manager certification"
"FA0015571","20121219","Hot and cold water available"
"FA0015571","20121219","Signs posted last inspection report available"
"FA0015581","20160218","Nonfood-contact surfaces clean"
"FA0015581","20160218","Food storage food storage containers identified"
"FA0015581","20150731","Premises personal/cleaning items vermin-proofing"
"FA0015581","20150731","Nonfood-contact surfaces clean"
"FA0015581","20150129","Floors, walls and ceilings: built, maintained, and clean"
"FA0015581","20150129","Hot and cold water available"
"FA0015581","20150129","Demonstration of knowledge food manager certification"
"FA0015581","20150129","Nonfood-contact surfaces clean"
"FA0015581","20150129","No rodents, insects, birds, or animals"
"FA0015581","20140527","Floors, walls and ceilings: built, maintained, and clean"
"FA0015581","20130501","Food separated and protected"
"FA0015613","20150406","Demonstration of knowledge food manager certification"
"FA0015613","20141006","Approved thawing methods used, frozen food"
"FA0015640","20150123","Warewashing facilities: installed, maintained, used; test strips"
"FA0015640","20150123","Hot and cold water available"
"FA0015640","20130903","Equipment/Utensils - approved installed clean good repair, capacity"
"FA0015640","20130903","Toilet facilities: properly constructed, supplied, cleaned"
"FA0015669","20160311","Proper hot and cold holding temperatures"
